id,time,friends,followers,_source_file
1416923,416190,13,11,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\132\nodes.csv
155681355,0,8,10,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\132\nodes.csv
147872231,75408,11,8,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\132\nodes.csv
670695019,474988,6,2,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\132\nodes.csv
421460052,58804,11,10,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\132\nodes.csv
835820671,168144,6,3,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\132\nodes.csv
680538219,66172,6,5,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\132\nodes.csv
152573834,282372,11,10,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\132\nodes.csv
23515236,58707,13,13,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\132\nodes.csv
348221690,278501,9,8,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\132\nodes.csv
139626199,190153,8,10,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\132\nodes.csv
833313804,54886,10,10,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\132\nodes.csv
58441623,100932,12,11,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\132\nodes.csv
922565,146181,10,10,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\132\nodes.csv
57483769,2504,11,10,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\86\nodes.csv
128590562,32827,7,12,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\86\nodes.csv
12625720,49947,11,10,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\86\nodes.csv
445857338,40896,7,6,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\86\nodes.csv
49444999,57070,10,8,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\86\nodes.csv
69075709,2461,13,17,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\86\nodes.csv
98971773,2554,11,10,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\86\nodes.csv
47699818,6960,10,9,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\86\nodes.csv
1741469,52997,11,11,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\86\nodes.csv
121612569,11043,8,8,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\86\nodes.csv
17165564,14255,11,11,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\86\nodes.csv
67994541,4425,9,7,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\86\nodes.csv
37296736,4026,11,7,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\86\nodes.csv
155508282,13314,9,9,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\86\nodes.csv
57358118,20527,12,10,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\86\nodes.csv
318607786,35640,9,9,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\86\nodes.csv
521757010,98857,6,4,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\86\nodes.csv
95973557,3528,7,7,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\86\nodes.csv
302772764,667,11,11,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\86\nodes.csv
44814264,54524,10,8,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\86\nodes.csv
129583715,40758,11,12,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\86\nodes.csv
135957856,4839,10,9,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\86\nodes.csv
128099819,7159,9,12,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\86\nodes.csv
540186705,2567,7,5,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\86\nodes.csv
78082261,309,11,10,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\86\nodes.csv
167416520,43136,8,5,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\86\nodes.csv
58093319,39841,12,11,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\86\nodes.csv
127641284,0,9,15,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\86\nodes.csv
33168923,42699,11,8,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\86\nodes.csv
451500499,7785,7,2,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\86\nodes.csv
192436127,3042,9,7,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\86\nodes.csv
217499775,22820,10,7,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\86\nodes.csv
79778104,603,10,8,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\86\nodes.csv
83524852,8107,8,7,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\86\nodes.csv
6786105,85232,9,6,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\86\nodes.csv
112758907,22530,9,8,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\86\nodes.csv
31660809,2789,12,11,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\86\nodes.csv
44817536,69137,12,10,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\86\nodes.csv
58183323,6115,10,5,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\86\nodes.csv
67561779,355812,12,10,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\86\nodes.csv
127406618,39215,10,11,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\86\nodes.csv
130443197,7296,10,11,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\86\nodes.csv
236321148,3007,9,9,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\86\nodes.csv
111072214,43468,8,9,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\86\nodes.csv
44703902,15466,6,8,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\86\nodes.csv
506829236,18818,7,7,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\86\nodes.csv
634260486,25591,6,5,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\86\nodes.csv
27034544,26197,11,9,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\86\nodes.csv
57411982,40008,11,11,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\86\nodes.csv
4298330,2617,13,13,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\86\nodes.csv
298804406,1835,13,13,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\86\nodes.csv
763693106,18136,8,7,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\86\nodes.csv
127369250,0,0,15,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\12\nodes.csv
152833137,376,12,12,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\12\nodes.csv
142918011,17035,11,10,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\12\nodes.csv
541545497,27890,6,5,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\12\nodes.csv
175518805,1650,13,11,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\12\nodes.csv
45001130,1452,9,7,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\12\nodes.csv
326864393,276856,9,10,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\351\nodes.csv
30868692,177113,13,11,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\351\nodes.csv
55597731,533478,12,9,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\351\nodes.csv
25922551,190038,12,10,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\351\nodes.csv
541712892,714210,8,8,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\351\nodes.csv
61576367,53666,12,10,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\351\nodes.csv
828444571,181717,7,10,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\351\nodes.csv
6852339,169606,16,16,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\351\nodes.csv
15369298,437398,8,9,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\351\nodes.csv
58148778,168004,13,13,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\351\nodes.csv
833312170,267927,6,7,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\351\nodes.csv
758027093,189300,7,8,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\351\nodes.csv
152912857,172824,11,10,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\351\nodes.csv
128889729,689065,8,6,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\351\nodes.csv
25373951,36119,12,11,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\351\nodes.csv
35338465,190502,12,11,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\351\nodes.csv
31468787,189869,12,13,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\351\nodes.csv
30008091,0,12,10,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\351\nodes.csv
359697231,278867,6,4,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\351\nodes.csv
421483617,274075,8,7,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\351\nodes.csv
37602228,160961,10,10,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\351\nodes.csv
130418135,188028,11,11,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\351\nodes.csv
8952338,1194153,12,11,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\351\nodes.csv
81377662,188992,12,10,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\351\nodes.csv
580931194,39006,7,5,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\306\nodes.csv
833357335,134208,5,10,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\306\nodes.csv
2255044,31970,10,11,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\306\nodes.csv
578866191,47811,10,12,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\306\nodes.csv
578930247,71273,8,7,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\306\nodes.csv
300049382,18578,9,10,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\306\nodes.csv
321585897,49756,8,12,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\306\nodes.csv
7123648,26804,11,12,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\306\nodes.csv
299611592,0,10,13,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\306\nodes.csv
243433241,20956,10,11,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\306\nodes.csv
177227530,161495,10,7,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\306\nodes.csv
605065002,20432,9,8,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\306\nodes.csv
578965693,3530,8,8,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\306\nodes.csv
578862997,56555,9,10,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\306\nodes.csv
32636554,174229,13,11,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\306\nodes.csv
696673755,109616,8,5,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\306\nodes.csv
579024768,50532,6,8,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\306\nodes.csv
35742563,488719,12,9,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\306\nodes.csv
230244865,16727,8,8,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\306\nodes.csv
291746488,26161,11,10,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\306\nodes.csv
22341629,36596,13,12,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\306\nodes.csv
29834580,62660,12,13,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\306\nodes.csv
321749393,29568,10,10,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\306\nodes.csv
299513827,28636,9,8,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\306\nodes.csv
44990387,19171,12,10,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\306\nodes.csv
268462506,17388,11,10,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\306\nodes.csv
17486539,21223,13,12,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\306\nodes.csv
28015523,167334,14,13,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\306\nodes.csv
232133024,41485,9,6,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\306\nodes.csv
578756658,165351,10,9,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\306\nodes.csv
129366452,53473,9,9,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\306\nodes.csv
147920434,24934,9,8,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\306\nodes.csv
57845109,376258,12,11,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\306\nodes.csv
685182962,29871,9,11,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\306\nodes.csv
814942248,390359,5,7,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\306\nodes.csv
833690425,50759,4,8,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\306\nodes.csv
303352992,61103,9,8,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\306\nodes.csv
604969684,365448,9,8,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\306\nodes.csv
233337472,54459,11,10,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\306\nodes.csv
27247839,96309,11,9,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\306\nodes.csv
230978101,25318,10,8,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\306\nodes.csv
666932976,397787,13,12,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\306\nodes.csv
45479043,12677,11,10,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\306\nodes.csv
144760898,138027,15,15,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\306\nodes.csv
578768352,52659,8,7,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\306\nodes.csv
300509738,401579,9,11,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\306\nodes.csv
243627439,166221,11,8,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\306\nodes.csv
833341223,403692,6,6,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\306\nodes.csv
55893059,59016,11,8,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\306\nodes.csv
581097678,86699,10,10,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\306\nodes.csv
322204477,26536,11,10,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\306\nodes.csv
797944433,35962,12,12,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\306\nodes.csv
138468957,150743,8,10,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\306\nodes.csv
578953961,44009,8,9,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\306\nodes.csv
45223053,14836,13,13,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\190\nodes.csv
49258002,28324,10,10,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\190\nodes.csv
5716467,0,12,12,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\190\nodes.csv
35985194,37471,8,6,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\190\nodes.csv
421493521,319,12,12,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\190\nodes.csv
69500651,686827,11,9,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\191\nodes.csv
9114069,734363,12,11,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\191\nodes.csv
133795823,9007,13,13,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\191\nodes.csv
45495591,580356,12,7,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\191\nodes.csv
152955935,9696,13,13,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\191\nodes.csv
581178490,489803,10,10,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\191\nodes.csv
580920996,0,10,9,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\191\nodes.csv
49282563,2088111,13,11,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\191\nodes.csv
668979222,120316,7,8,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\191\nodes.csv
39316651,13852,12,12,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\384\nodes.csv
421553780,138266,9,6,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\384\nodes.csv
29963275,52907,12,11,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\384\nodes.csv
58369229,61895,11,9,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\384\nodes.csv
833318872,14528,6,8,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\384\nodes.csv
155863542,211,11,10,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\384\nodes.csv
580892017,64710,7,6,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\384\nodes.csv
812493550,18196,9,9,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\384\nodes.csv
152735345,44687,12,12,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\384\nodes.csv
215733908,12263,11,9,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\384\nodes.csv
758012669,2390,8,8,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\384\nodes.csv
67624619,22733,12,12,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\384\nodes.csv
215753840,1799,11,9,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\384\nodes.csv
298836052,293406,9,8,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\384\nodes.csv
388361564,62635,8,8,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\384\nodes.csv
30105081,6822,12,10,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\384\nodes.csv
479724496,33528,8,7,C:\Users\ahmed\Desktop\Level 4\FALL\Social Network\Lab\TASK 19-11\5G_Conspiracy_Graphs\384\nodes.csv
